"user_id","age","married","has_children","segment","perks","total_sessions","total_page_clicks","total_seconds_per_all_sessions","total_bookings","total_rooms","total_seats","total_bags","total_nights","total_not_cancelled_trips","total_cancelled_trips","total_trips_w_flights","total_trips_w_hotel","total_days_in_trip","total_weekdays_in_trip"
"544425","33","1","1","Dreamer","10% Discount For the First Booking","8","90","668.000000","0","0","0","0","0","0","0","0","0","0","0"
"544444","53","0","0","Group","No Cancellation Fees","8","117","867.000000","2","3","3","1","7","2","0","2","2","8","5"
"544447","41","1","0","Business","One Night Free Hotel with Flight","8","97","732.000000","2","1","1","1","1","2","0","1","1","1","1"
"544449","43","1","1","Family","Exclusive Discounts","8","121","899.000000","4","5","3","1","22","4","0","2","4","4","4"
"544469","39","0","1","Family","Exclusive Discounts","9","156","1153.000000","3","2","4","2","6","3","0","3","2","9","9"
"544472","17","0","0","Dreamer","10% Discount For the First Booking","8","76","570.000000","0","0","0","0","0","0","0","0","0","0","0"
"544476","46","1","1","Family","Exclusive Discounts","8","157","1173.000000","1","1","1","2","2","1","0","1","1","3","3"
"544480","27","1","0","Solo","Free Hotel Meal","9","127","942.000000","3","3","3","2","7","3","0","3","3","10","6"
"544495","63","1","0","Business","One Night Free Hotel with Flight","8","152","1814.064843","3","4","6","2","5","2","1","2","2","19","14"
"544497","16","0","0","Group","No Cancellation Fees","8","117","875.000000","1","1","0","0","4","1","0","0","1","0","0"
"544507","20","0","0","Dreamer","10% Discount For the First Booking","8","90","679.000000","0","0","0","0","0","0","0","0","0","0","0"
"544513","53","1","0","Business","One Night Free Hotel with Flight","8","112","840.000000","4","3","4","4","9","4","0","4","3","12","11"
"544536","36","0","0","Group","No Cancellation Fees","8","62","475.000000","1","1","0","0","6","1","0","0","1","0","0"
"544549","39","0","0","Group","No Cancellation Fees","8","179","1347.000000","4","4","4","4","12","4","0","4","4","15","14"
"544595","35","0","0","Group","No Cancellation Fees","8","118","886.000000","4","4","4","1","9","4","0","4","4","9","6"
"544604","51","0","0","Group","No Cancellation Fees","8","146","1095.000000","2","1","3","1","4","2","0","2","1","10","7"
"544627","43","0","1","Family","Exclusive Discounts","8","88","654.000000","4","3","4","3","14","4","0","4","3","17","12"
"544640","45","0","0","Group","No Cancellation Fees","8","180","1334.000000","5","4","5","4","24","5","0","5","4","32","22"
"544647","24","0","0","Group","No Cancellation Fees","8","74","556.000000","1","1","0","0","7","1","0","0","1","0","0"
"544680","42","0","0","Group","No Cancellation Fees","8","172","1281.000000","4","5","5","2","18","4","0","4","4","20","14"
"544683","46","1","0","Solo","Free Hotel Meal","8","219","1614.000000","4","4","4","2","20","4","0","4","4","15","9"
"544685","36","0","1","Family","Exclusive Discounts","8","330","8168.000000","2","4","6","2","35","1","1","2","2","19","15"
"544694","52","1","0","Business","One Night Free Hotel with Flight","8","93","695.000000","2","2","2","1","5","2","0","2","2","5","5"
"544698","35","1","1","Family","Exclusive Discounts","8","90","672.000000","1","1","0","0","5","1","0","0","1","0","0"
"544747","32","0","0","Group","No Cancellation Fees","8","133","1006.000000","4","4","3","3","22","4","0","3","4","14","8"
"544749","43","0","0","Group","No Cancellation Fees","8","114","848.000000","1","1","1","0","3","1","0","1","1","4","2"
"544818","28","0","0","Business","One Night Free Hotel with Flight","8","143","1064.000000","2","2","2","2","3","2","0","2","2","5","5"
"544839","44","0","0","Group","No Cancellation Fees","8","73","545.000000","3","2","3","1","4","3","0","3","2","17","13"
"544868","49","0","0","Group","No Cancellation Fees","8","139","1047.000000","2","1","2","0","3","2","0","2","1","5","4"
"544926","37","0","1","Family","Exclusive Discounts","9","226","1683.000000","3","3","3","0","6","3","0","3","3","6","4"
"545010","56","0","0","Business","One Night Free Hotel with Flight","9","125","930.000000","3","4","5","1","4","3","0","3","2","6","6"
"545011","53","1","1","Business","One Night Free Hotel with Flight","8","128","951.000000","4","4","5","4","11","4","0","4","3","19","14"
"545012","36","1","1","Family","Exclusive Discounts","8","109","814.000000","3","5","4","1","19","3","0","2","3","12","10"
"545063","81","1","0","Dreamer","10% Discount For the First Booking","8","76","562.000000","0","0","0","0","0","0","0","0","0","0","0"
"545070","33","0","1","Family","Exclusive Discounts","9","164","1209.000000","3","3","1","0","21","3","0","1","3","7","5"
"545089","16","0","0","Group","No Cancellation Fees","8","168","4452.234138","1","2","2","0","18","0","1","1","1","0","0"
"545109","31","0","0","Group","No Cancellation Fees","8","95","716.000000","2","2","2","0","11","2","0","2","2","12","8"
"545115","42","1","0","Business","One Night Free Hotel with Flight","8","168","1249.000000","1","1","1","1","3","1","0","1","1","3","3"
"545132","25","1","1","Family","Exclusive Discounts","8","82","612.000000","1","1","1","0","1","1","0","1","1","2","2"
"545208","55","1","0","Couple","Free Check Bags","9","113","843.000000","1","2","2","0","2","1","0","1","1","0","0"
"545209","36","0","0","Group","No Cancellation Fees","8","345","8625.716480","3","4","4","3","11","2","1","3","3","12","7"
"545226","54","1","0","Business","One Night Free Hotel with Flight","8","84","628.000000","3","3","2","1","27","3","0","2","3","6","4"
"545247","18","0","1","Family","Exclusive Discounts","8","136","1007.000000","1","2","0","0","6","1","0","0","1","0","0"
"545249","51","1","1","Business","One Night Free Hotel with Flight","8","183","1358.000000","5","4","4","2","16","5","0","4","4","11","8"
"545264","24","0","0","Dreamer","10% Discount For the First Booking","8","117","870.000000","0","0","0","0","0","0","0","0","0","0","0"
"545272","52","1","0","Business","One Night Free Hotel with Flight","8","87","644.000000","1","1","1","1","5","1","0","1","1","6","4"
"545281","16","0","0","Dreamer","10% Discount For the First Booking","9","118","881.000000","0","0","0","0","0","0","0","0","0","0","0"
"545290","43","0","1","Family","Exclusive Discounts","8","174","1297.000000","4","3","4","1","8","4","0","4","3","12","7"
"545300","33","0","1","Family","Exclusive Discounts","8","168","1270.000000","5","6","6","2","22","5","0","5","5","26","20"
"545317","39","0","1","Family","Exclusive Discounts","9","197","1460.000000","6","6","7","3","18","6","0","6","5","21","15"
"545318","51","1","1","Family","Exclusive Discounts","8","108","803.000000","3","3","3","1","11","3","0","3","3","14","10"
"545327","27","1","1","Family","Exclusive Discounts","8","160","1171.000000","4","5","4","1","10","4","0","3","4","10","7"
"545344","22","0","1","Business","One Night Free Hotel with Flight","9","264","8111.000000","2","3","4","2","37","1","1","1","2","18","13"
"545345","32","0","0","Group","No Cancellation Fees","8","113","847.000000","1","1","1","1","3","1","0","1","1","0","0"
"545360","37","0","0","Business","One Night Free Hotel with Flight","8","151","1135.000000","2","1","1","0","4","2","0","1","1","3","3"
"545375","32","0","1","Family","Exclusive Discounts","8","102","763.000000","2","4","2","2","7","2","0","1","2","5","4"
"545399","52","0","0","Group","No Cancellation Fees","9","169","1269.000000","1","1","1","1","8","1","0","1","1","8","6"
"545404","50","0","0","Group","No Cancellation Fees","10","382","7444.404608","6","6","8","4","19","5","1","6","5","23","19"
"545446","54","1","1","Family","Exclusive Discounts","8","111","821.000000","3","4","4","0","18","3","0","2","2","3","1"
"545465","48","1","1","Family","Exclusive Discounts","8","91","679.000000","1","1","1","2","3","1","0","1","1","4","3"
"545510","44","1","0","Business","One Night Free Hotel with Flight","8","120","894.000000","3","3","3","0","11","3","0","2","2","11","7"
"545518","44","0","1","Family","Exclusive Discounts","8","234","7578.551040","4","6","6","0","28","3","1","4","4","21","15"
"545551","46","0","1","Family","Exclusive Discounts","8","106","795.000000","4","4","4","2","24","4","0","4","4","27","18"
"545577","38","0","0","Group","No Cancellation Fees","8","148","1102.000000","5","5","5","2","13","5","0","5","5","16","14"
"545629","47","0","0","Group","No Cancellation Fees","9","207","1534.000000","5","5","5","3","11","5","0","5","5","10","7"
"545633","35","0","0","Group","No Cancellation Fees","8","185","1376.000000","3","3","3","1","12","3","0","3","3","15","11"
"545634","44","0","0","Group","No Cancellation Fees","8","121","907.000000","3","4","4","0","15","3","0","3","3","18","13"
"545652","42","0","0","Group","No Cancellation Fees","8","156","1159.000000","3","3","3","0","8","3","0","3","3","11","10"
"545684","46","1","1","Family","Exclusive Discounts","8","376","8509.000000","2","4","4","3","22","1","1","2","2","13","11"
"545736","22","0","0","Group","No Cancellation Fees","8","327","8154.000000","3","2","5","2","18","2","1","2","2","12","6"
"545745","39","1","0","Solo","Free Hotel Meal","8","86","635.000000","2","1","2","1","1","2","0","2","1","5","3"
"545748","49","1","1","Family","Exclusive Discounts","8","153","1141.000000","2","1","2","2","6","2","0","2","1","9","6"
"545754","20","0","1","Dreamer","10% Discount For the First Booking","8","106","789.000000","0","0","0","0","0","0","0","0","0","0","0"
"545755","37","0","0","Group","No Cancellation Fees","8","141","1046.000000","5","4","4","1","51","5","0","4","4","20","14"
"545758","30","1","0","Business","One Night Free Hotel with Flight","8","109","823.000000","2","2","2","1","8","2","0","2","2","9","6"
"545763","74","1","0","Couple","Free Check Bags","8","171","2343.076967","2","1","4","2","12","1","1","1","1","9","7"
"545770","42","1","0","Business","One Night Free Hotel with Flight","9","122","905.000000","4","4","4","1","20","4","0","4","4","24","18"
"545771","53","0","0","Group","No Cancellation Fees","8","129","959.000000","2","2","2","0","6","2","0","2","2","7","5"
"545803","52","0","1","Business","One Night Free Hotel with Flight","9","186","1386.000000","3","3","3","2","13","3","0","3","3","15","11"
"545805","48","1","1","Family","Exclusive Discounts","8","109","801.000000","4","6","5","2","25","4","0","3","4","16","13"
"545810","21","0","1","Family","Exclusive Discounts","8","98","731.000000","1","1","0","0","7","1","0","0","1","0","0"
"545848","48","1","1","Family","Exclusive Discounts","8","80","598.000000","1","3","0","0","6","1","0","0","1","0","0"
"545865","40","1","0","Business","One Night Free Hotel with Flight","8","129","961.000000","4","3","4","3","11","4","0","4","3","16","12"
"545879","25","0","0","Group","No Cancellation Fees","8","176","4443.285900","3","4","6","2","41","2","1","3","3","24","18"
"545936","42","0","0","Group","No Cancellation Fees","8","130","970.000000","3","3","2","0","13","3","0","2","3","8","4"
"545939","43","0","0","Group","No Cancellation Fees","9","123","925.000000","4","3","4","2","6","4","0","4","3","11","7"
"545958","56","0","0","Group","No Cancellation Fees","9","153","1131.000000","1","0","1","0","0","1","0","1","0","0","0"
"545981","35","0","0","Group","No Cancellation Fees","8","235","1734.000000","5","6","4","1","28","5","0","3","5","9","7"
"546008","30","0","0","Group","No Cancellation Fees","8","184","1363.000000","4","5","5","1","16","4","0","4","4","18","12"
"546050","51","1","0","Business","One Night Free Hotel with Flight","9","103","755.000000","2","3","3","1","4","2","0","2","2","2","2"
"546061","46","0","1","Family","Exclusive Discounts","8","129","963.000000","4","3","4","0","7","4","0","4","3","14","11"
"546064","53","1","1","Business","One Night Free Hotel with Flight","8","150","1116.000000","5","5","5","3","27","5","0","5","5","29","21"
"546065","46","1","1","Family","Exclusive Discounts","8","146","1081.000000","3","3","3","1","17","3","0","3","3","20","14"
"546072","48","0","0","Group","No Cancellation Fees","8","109","807.000000","4","5","4","2","16","4","0","3","4","13","9"
"546121","16","0","0","Group","No Cancellation Fees","8","125","937.000000","1","1","1","0","1","1","0","1","1","1","0"
"546127","54","1","0","Business","One Night Free Hotel with Flight","9","117","868.000000","4","4","4","1","18","4","0","4","4","20","16"
"546130","48","1","1","Family","Exclusive Discounts","9","72","542.000000","2","1","2","2","7","2","0","2","1","13","8"
"546131","55","0","0","Group","No Cancellation Fees","8","440","9105.000000","4","5","6","2","20","3","1","3","3","6","2"
"546161","55","0","0","Group","No Cancellation Fees","8","150","1119.000000","3","3","3","0","21","3","0","3","3","25","17"
"546164","21","0","0","Group","No Cancellation Fees","8","293","7904.000000","2","4","2","0","49","1","1","1","2","21","15"
"546190","49","1","1","Family","Exclusive Discounts","9","162","1215.000000","3","3","3","2","11","3","0","3","3","10","7"
"546224","44","1","1","Family","Exclusive Discounts","8","121","906.000000","2","2","2","2","3","2","0","2","2","5","3"
"546256","51","1","1","Family","Exclusive Discounts","8","138","1016.000000","5","6","4","0","30","5","0","3","5","13","9"
"546280","41","0","0","Group","No Cancellation Fees","9","414","8793.000000","3","4","4","1","13","2","1","3","3","9","7"
"546282","44","0","0","Group","No Cancellation Fees","10","146","1078.000000","2","2","2","0","8","2","0","2","2","9","6"
"546307","54","0","0","Group","No Cancellation Fees","9","347","8298.000000","5","4","7","4","15","4","1","4","4","20","15"
"546334","34","1","0","Business","One Night Free Hotel with Flight","8","173","1291.000000","1","1","1","0","2","1","0","1","1","3","3"
"546395","43","1","1","Family","Exclusive Discounts","8","303","5992.566499","4","5","5","2","13","3","1","4","4","9","4"
"546399","35","0","0","Group","No Cancellation Fees","8","92","682.000000","1","0","1","0","0","1","0","1","0","2","1"
"546419","53","0","1","Business","One Night Free Hotel with Flight","8","427","8869.000000","4","4","5","3","7","3","1","4","3","8","8"
"546437","50","0","0","Group","No Cancellation Fees","8","198","1481.000000","5","5","5","2","14","5","0","5","5","18","14"
"546462","72","0","0","Group","No Cancellation Fees","8","73","547.000000","2","2","0","0","11","2","0","0","2","0","0"
"546470","41","1","0","Business","One Night Free Hotel with Flight","8","133","983.000000","1","0","1","0","0","1","0","1","0","5","4"
"546485","42","1","1","Family","Exclusive Discounts","8","120","901.000000","4","4","4","4","12","4","0","4","4","16","9"
"546509","47","0","0","Group","No Cancellation Fees","8","118","883.000000","3","3","3","1","9","3","0","3","3","12","9"
"546529","46","1","0","Business","One Night Free Hotel with Flight","10","388","8960.000000","4","4","6","5","9","3","1","4","3","20","14"
"546587","40","1","0","Business","One Night Free Hotel with Flight","8","136","1009.000000","4","1","6","2","4","4","0","4","1","14","10"
"546612","24","0","1","Business","One Night Free Hotel with Flight","8","128","953.000000","1","1","1","0","2","1","0","1","1","2","2"
"546648","38","1","1","Family","Exclusive Discounts","8","130","967.000000","4","4","3","2","15","4","0","3","3","13","11"
"546664","32","1","0","Solo","Free Hotel Meal","8","85","630.000000","1","1","1","1","7","1","0","1","1","0","0"
"546671","39","1","0","Business","One Night Free Hotel with Flight","8","89","655.000000","1","1","1","0","4","1","0","1","1","4","4"
"546679","34","1","0","Solo","Free Hotel Meal","8","165","1220.000000","4","3","3","3","12","4","0","3","3","10","5"
"546688","51","0","0","Group","No Cancellation Fees","8","317","8620.305647","3","4","4","3","12","2","1","3","3","11","7"
"546702","45","1","0","Business","One Night Free Hotel with Flight","8","140","1032.000000","3","4","4","0","8","3","0","3","3","11","8"
"546728","52","1","0","Business","One Night Free Hotel with Flight","8","118","884.000000","2","2","3","1","14","2","0","2","2","16","13"
"546740","40","0","0","Group","No Cancellation Fees","8","120","893.000000","2","2","2","2","5","2","0","2","2","6","3"
"546756","44","0","0","Group","No Cancellation Fees","8","143","1066.000000","2","2","3","0","5","2","0","2","1","7","5"
"546774","56","1","1","Business","One Night Free Hotel with Flight","8","134","1004.000000","3","2","3","2","36","3","0","2","2","8","6"
"546842","44","1","0","Group","No Cancellation Fees","8","69","516.000000","1","1","0","0","6","1","0","0","1","0","0"
"546844","44","1","1","Family","Exclusive Discounts","8","150","1122.000000","5","5","5","3","11","5","0","5","5","17","10"
"546847","53","1","0","Business","One Night Free Hotel with Flight","9","344","4865.290553","5","8","6","3","25","4","1","4","5","16","9"
"546857","65","1","0","Group","No Cancellation Fees","8","155","1151.000000","1","1","0","0","16","1","0","0","1","0","0"
"546864","42","1","0","Business","One Night Free Hotel with Flight","8","400","9205.000000","2","3","3","2","18","1","1","2","2","14","11"
"546867","50","0","0","Group","No Cancellation Fees","8","107","798.000000","3","4","4","2","12","3","0","3","3","15","11"
"546881","40","1","1","Family","Exclusive Discounts","8","108","817.000000","2","2","2","1","6","2","0","2","2","6","4"
"546882","24","0","0","Group","No Cancellation Fees","8","91","683.000000","2","1","2","0","17","2","0","2","1","20","14"
"546884","17","0","0","Group","No Cancellation Fees","8","86","644.000000","1","1","0","0","4","1","0","0","1","0","0"
"546888","28","0","0","Group","No Cancellation Fees","8","295","7904.000000","2","2","6","4","7","1","1","2","1","9","7"
"546900","37","0","0","Group","No Cancellation Fees","8","135","1002.000000","3","3","3","2","17","3","0","3","3","20","14"
"546937","66","0","0","Dreamer","10% Discount For the First Booking","8","82","608.000000","0","0","0","0","0","0","0","0","0","0","0"
"546964","43","1","0","Business","One Night Free Hotel with Flight","8","146","1086.000000","6","5","7","2","12","6","0","6","5","16","10"
"546972","48","1","1","Family","Exclusive Discounts","9","99","738.000000","3","3","2","1","6","3","0","2","3","5","4"
"547006","72","1","0","Couple","Free Check Bags","8","286","7847.000000","1","2","4","2","20","0","1","1","1","12","9"
"547007","32","1","0","Business","One Night Free Hotel with Flight","8","172","1279.000000","5","6","4","1","31","5","0","4","5","30","24"
"547037","33","0","0","Group","No Cancellation Fees","8","108","801.000000","3","3","2","0","10","3","0","2","3","9","5"
"547070","50","1","0","Business","One Night Free Hotel with Flight","8","127","947.000000","6","6","7","3","21","6","0","5","5","17","12"
"547100","49","0","0","Group","No Cancellation Fees","8","137","3213.539929","3","4","6","4","20","2","1","3","3","16","13"
"547130","19","0","0","Group","No Cancellation Fees","8","121","2074.420431","2","1","2","0","5","1","1","1","1","15","10"
"547150","43","1","1","Family","Exclusive Discounts","8","212","2106.000000","3","2","4","1","14","2","1","3","2","17","14"
"547164","29","0","0","Group","No Cancellation Fees","8","444","8999.000000","2","3","1","0","60","1","1","1","2","0","0"
"547175","17","0","0","Group","No Cancellation Fees","8","84","637.000000","2","2","1","0","18","2","0","1","2","0","0"
"547180","45","1","1","Family","Exclusive Discounts","8","98","733.000000","2","2","1","0","6","2","0","1","2","4","3"
"547181","62","1","0","Business","One Night Free Hotel with Flight","8","99","742.000000","3","4","2","1","10","3","0","1","3","2","2"
"547201","24","0","0","Group","No Cancellation Fees","8","87","651.000000","1","1","0","0","16","1","0","0","1","0","0"
"547266","54","1","0","Business","One Night Free Hotel with Flight","8","120","883.000000","3","4","3","2","8","3","0","2","3","7","5"
"547301","32","0","1","Family","Exclusive Discounts","8","92","681.000000","2","1","2","1","7","2","0","1","1","1","1"
"547320","28","0","0","Group","No Cancellation Fees","8","62","466.000000","1","1","0","0","9","1","0","0","1","0","0"
"547325","42","0","1","Family","Exclusive Discounts","8","106","790.000000","2","2","2","2","7","2","0","2","2","8","5"
"547336","42","1","0","Solo","Free Hotel Meal","9","107","794.000000","1","1","1","0","2","1","0","1","1","2","0"
"547342","25","0","0","Group","No Cancellation Fees","8","98","728.000000","1","1","1","1","4","1","0","1","1","5","3"
"547412","52","0","0","Group","No Cancellation Fees","8","142","1058.000000","2","4","4","2","8","2","0","2","2","10","6"
"547453","28","0","1","Family","Exclusive Discounts","8","107","795.000000","3","3","2","1","8","3","0","2","3","4","2"
"547458","42","0","0","Group","No Cancellation Fees","8","131","978.000000","4","4","4","2","16","4","0","3","3","11","9"
"547459","58","1","0","Business","One Night Free Hotel with Flight","8","171","1281.000000","4","5","3","1","35","4","0","2","4","23","15"
"547483","34","0","1","Family","Exclusive Discounts","8","115","852.000000","2","2","2","2","7","2","0","2","2","9","7"
"547512","45","1","0","Business","One Night Free Hotel with Flight","8","141","1050.000000","4","4","4","4","23","4","0","4","4","20","16"
"547555","45","0","0","Group","No Cancellation Fees","9","370","8882.000000","5","6","7","6","9","4","1","5","4","10","9"
"547559","36","1","0","Business","One Night Free Hotel with Flight","8","195","1439.000000","6","5","8","5","25","6","0","6","5","30","20"
"547568","29","0","0","Group","No Cancellation Fees","8","152","1130.000000","2","3","1","2","25","2","0","1","2","6","5"
"547594","16","0","0","Group","No Cancellation Fees","8","331","8429.000000","1","2","2","2","4","0","1","1","1","3","2"
"547606","55","1","1","Family","Exclusive Discounts","8","114","849.000000","3","4","4","1","8","3","0","3","3","9","5"
"547613","39","0","0","Group","No Cancellation Fees","8","112","830.000000","4","3","3","0","14","4","0","3","3","7","6"
"547617","52","1","0","Business","One Night Free Hotel with Flight","9","161","1193.000000","3","1","2","0","8","3","0","2","1","13","9"
"547663","43","0","0","Group","No Cancellation Fees","8","162","1227.000000","2","2","2","0","9","2","0","2","2","9","7"
"547664","40","0","0","Group","No Cancellation Fees","8","104","763.000000","4","2","5","2","4","4","0","4","2","12","6"
"547693","42","0","1","Family","Exclusive Discounts","8","129","2968.076617","1","2","4","4","32","0","1","1","1","17","13"
"547761","48","0","0","Group","No Cancellation Fees","8","107","793.000000","2","2","2","1","11","2","0","2","2","12","8"
"547776","42","0","0","Group","No Cancellation Fees","8","124","926.000000","3","4","4","3","9","3","0","3","3","10","7"
"547779","41","1","1","Family","Exclusive Discounts","8","105","781.000000","3","4","4","3","14","3","0","3","3","16","12"
"547792","37","0","1","Family","Exclusive Discounts","8","117","868.000000","5","4","6","2","16","5","0","4","3","17","12"
"547817","26","0","0","Group","No Cancellation Fees","8","99","742.000000","3","4","1","0","25","3","0","1","3","2","1"
"547823","54","1","0","Business","One Night Free Hotel with Flight","8","115","847.000000","5","5","4","1","28","5","0","4","5","22","16"
"547825","21","0","0","Business","One Night Free Hotel with Flight","8","129","965.000000","2","2","1","1","13","2","0","1","2","2","2"
"547834","25","0","0","Dreamer","10% Discount For the First Booking","8","93","681.000000","0","0","0","0","0","0","0","0","0","0","0"
"547836","47","1","0","Business","One Night Free Hotel with Flight","8","140","1035.000000","3","2","2","0","16","3","0","2","2","4","3"
"547857","64","1","1","Family","Exclusive Discounts","9","95","722.000000","1","1","1","1","3","1","0","1","1","3","2"
"547862","46","1","1","Family","Exclusive Discounts","8","142","1057.000000","4","4","3","3","22","4","0","3","4","15","11"
"547878","25","0","0","Group","No Cancellation Fees","8","148","2803.410040","3","5","2","0","24","2","1","1","3","8","5"
"547911","39","0","1","Family","Exclusive Discounts","8","106","785.000000","2","2","2","1","4","2","0","2","2","5","5"
"547938","25","0","1","Family","Exclusive Discounts","8","105","777.000000","1","0","1","0","0","1","0","1","0","12","9"
"547951","50","0","0","Group","No Cancellation Fees","8","140","1043.000000","4","6","6","2","9","4","0","4","4","9","8"
"547966","42","1","1","Family","Exclusive Discounts","8","118","874.000000","2","3","2","1","19","2","0","1","2","9","6"
"547997","57","1","0","Business","One Night Free Hotel with Flight","8","115","863.000000","1","0","1","1","0","1","0","1","0","3","3"
"548006","35","0","0","Group","No Cancellation Fees","8","98","727.000000","2","2","2","3","4","2","0","2","2","4","1"
"548022","46","1","0","Business","One Night Free Hotel with Flight","8","182","1348.000000","4","4","4","3","26","4","0","4","4","28","20"
"548032","41","0","0","Business","One Night Free Hotel with Flight","8","169","1247.000000","3","4","5","2","4","3","0","3","2","6","6"
"548037","47","1","0","Solo","Free Hotel Meal","8","119","877.000000","2","2","2","2","5","2","0","2","2","5","2"
"548040","36","1","0","Business","One Night Free Hotel with Flight","8","103","769.000000","3","4","4","1","7","3","0","3","3","9","7"
"548093","21","0","0","Group","No Cancellation Fees","8","129","961.000000","1","2","0","0","6","1","0","0","1","0","0"
"548109","38","0","0","Group","No Cancellation Fees","8","132","974.000000","5","5","6","3","12","5","0","5","4","24","15"
"548113","37","0","0","Group","No Cancellation Fees","8","166","1230.000000","4","3","4","2","12","4","0","4","3","18","11"
"548120","46","0","0","Business","One Night Free Hotel with Flight","9","135","993.000000","3","2","3","3","3","3","0","3","2","4","4"
"548123","46","1","1","Dreamer","10% Discount For the First Booking","8","64","476.000000","0","0","0","0","0","0","0","0","0","0","0"
"548185","26","0","0","Group","No Cancellation Fees","9","110","821.000000","2","3","0","0","16","2","0","0","2","0","0"
"548189","29","0","0","Group","No Cancellation Fees","8","232","4366.309356","4","7","5","0","14","3","1","2","3","15","12"
"548190","34","1","0","Business","One Night Free Hotel with Flight","8","133","989.000000","3","3","2","2","19","3","0","2","3","7","6"
"548193","16","0","1","Family","Exclusive Discounts","8","255","6388.861888","2","0","5","3","0","1","1","2","0","17","11"
"548222","51","1","1","Business","One Night Free Hotel with Flight","8","135","1008.000000","4","3","6","4","18","4","0","3","3","26","20"
"548228","66","1","0","Group","No Cancellation Fees","8","81","599.000000","1","1","0","0","10","1","0","0","1","0","0"
"548230","58","1","0","Solo","Free Hotel Meal","8","94","703.000000","3","4","1","0","20","3","0","1","3","2","1"
"548256","41","1","1","Family","Exclusive Discounts","8","117","858.000000","4","3","3","1","11","4","0","3","3","13","8"
"548258","43","0","0","Group","No Cancellation Fees","9","220","1631.000000","6","6","6","2","16","6","0","6","6","20","16"
"548272","41","1","1","Family","Exclusive Discounts","8","156","1147.000000","3","3","3","3","19","3","0","3","3","12","9"
"548307","50","1","1","Family","Exclusive Discounts","8","104","775.000000","2","2","2","0","12","2","0","2","2","13","10"
"548310","31","0","0","Group","No Cancellation Fees","8","168","1251.000000","1","2","2","1","1","1","0","1","1","2","2"
"548391","56","1","1","Business","One Night Free Hotel with Flight","8","166","1230.000000","1","1","1","1","2","1","0","1","1","3","3"
"548408","34","0","0","Group","No Cancellation Fees","8","175","1297.000000","5","7","7","7","23","5","0","5","5","27","19"
"548422","38","1","0","Business","One Night Free Hotel with Flight","8","228","2229.000000","5","6","6","6","20","4","1","5","5","20","17"
"548434","42","1","0","Business","One Night Free Hotel with Flight","9","106","792.000000","3","4","4","0","7","3","0","2","2","6","3"
"548448","62","0","0","Group","No Cancellation Fees","8","78","587.000000","3","3","1","0","28","3","0","1","3","1","0"
"548474","32","1","1","Family","Exclusive Discounts","8","127","949.000000","3","2","1","0","14","3","0","1","2","3","2"
"548488","35","0","0","Group","No Cancellation Fees","8","118","870.000000","3","4","4","2","7","3","0","3","3","11","7"
"548490","53","1","1","Business","One Night Free Hotel with Flight","8","90","674.000000","2","2","2","0","9","2","0","2","2","11","8"
"548504","36","0","0","Group","No Cancellation Fees","8","167","1249.000000","7","6","8","3","14","7","0","7","5","32","21"
"548560","44","1","1","Family","Exclusive Discounts","8","129","959.000000","1","1","1","0","4","1","0","1","1","5","3"
"548568","55","1","1","Family","Exclusive Discounts","9","112","832.000000","4","7","7","3","10","4","0","4","4","13","7"
"548587","34","0","0","Group","No Cancellation Fees","8","121","908.000000","2","2","2","1","11","2","0","2","2","12","6"
"548635","40","1","1","Family","Exclusive Discounts","8","99","730.000000","4","5","5","0","10","4","0","4","4","12","7"
"548651","43","1","1","Family","Exclusive Discounts","8","168","1244.000000","5","6","7","2","11","5","0","5","4","20","13"
"548653","42","1","1","Family","Exclusive Discounts","8","158","1175.000000","5","7","7","2","16","5","0","5","5","19","14"
"548672","40","0","0","Group","No Cancellation Fees","8","206","1529.000000","4","5","5","2","7","4","0","4","4","9","6"
"548708","37","1","0","Business","One Night Free Hotel with Flight","8","155","1152.000000","3","4","2","0","19","3","0","2","3","11","9"
"548743","26","1","0","Business","One Night Free Hotel with Flight","9","154","1144.000000","2","2","1","1","5","2","0","1","2","2","2"
"548853","52","1","0","Business","One Night Free Hotel with Flight","8","88","643.000000","3","2","4","2","7","3","0","2","2","5","4"
"548859","47","1","0","Business","One Night Free Hotel with Flight","8","245","1814.000000","3","3","3","2","11","3","0","3","3","13","10"
"548872","19","0","1","Family","Exclusive Discounts","8","162","1213.000000","1","1","0","0","4","1","0","0","1","0","0"
"548961","38","0","1","Family","Exclusive Discounts","8","410","9158.000000","4","2","4","3","11","3","1","3","2","5","4"
"548967","38","0","0","Group","No Cancellation Fees","9","156","1162.000000","6","7","7","2","32","6","0","6","6","21","13"
"548978","36","1","0","Business","One Night Free Hotel with Flight","8","141","1046.000000","4","6","1","1","32","4","0","1","4","5","3"
"548988","47","1","0","Business","One Night Free Hotel with Flight","8","109","805.000000","4","5","3","3","13","4","0","3","4","8","6"
"548990","31","0","0","Group","No Cancellation Fees","8","106","791.000000","2","2","1","1","9","2","0","1","2","6","4"
"549058","28","1","0","Business","One Night Free Hotel with Flight","8","91","691.000000","2","2","3","2","16","2","0","2","2","18","13"
"549115","32","0","1","Family","Exclusive Discounts","8","62","464.000000","1","1","1","0","12","1","0","1","1","13","10"
"549116","43","1","1","Family","Exclusive Discounts","8","136","1020.000000","3","4","4","0","18","3","0","3","3","21","15"
